timestamp,dpid,port_no,rx_bytes,tx_bytes,rx_throughput,tx_throughput,num_active_ports,active_ports,blocklist
2024-10-08 11:26:58,3,3,10153,278726,3297.8238298138867,134412.66669675335,0,[2],{}
2024-10-08 11:26:58,2,1,270046,18469,134221.36400060254,3495.155524251191,0,[2],{}
2024-10-08 11:26:58,2,2,16111,272255,3441.7147164375956,134274.82120746849,0,[2],{}
2024-10-08 11:26:58,4,1,278726,10153,134378.08793207715,3296.97543749375,0,[2],{}
2024-10-08 11:26:58,4,2,7714,281082,3243.576558610141,134432.66687618927,0,[2],{}
2024-10-08 11:27:00,1,1,1352,12707,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:00,1,2,9016,4463,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:00,1,3,1012,12507,0.0,53.370978584918554,1,"[1, 2]",{}
2024-10-08 11:27:00,3,1,4463,9016,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:00,3,2,540603,22121,133798.66357335946,2996.5938560223676,1,"[1, 2]",{}
2024-10-08 11:27:00,3,3,16093,547144,2961.6864834278495,133833.3270216728,1,"[1, 2]",{}
2024-10-08 11:27:00,2,1,538394,24479,133759.2774325914,2995.7117525372814,1,"[1, 2]",{}
2024-10-08 11:27:00,2,2,22121,540603,2995.7042762861574,133758.94361611278,1,"[1, 2]",{}
2024-10-08 11:27:00,4,1,547144,16093,133947.76649619607,2964.2189904827715,1,"[1, 2]",{}
2024-10-08 11:27:00,4,2,13654,549570,2964.1946561329833,133981.59845721084,1,"[1, 2]",{}
2024-10-08 11:27:02,1,1,1352,12777,0.0,34.92864463530597,1,"[1, 2]",{}
2024-10-08 11:27:02,1,2,9086,4463,34.928582305466726,0.0,1,"[1, 2]",{}
2024-10-08 11:27:02,1,3,1012,12647,0.0,69.85710643656908,1,"[1, 2]",{}
2024-10-08 11:27:02,3,1,4463,9086,0.0,34.94185526875299,1,"[1, 2]",{}
2024-10-08 11:27:02,3,2,809021,28061,133989.03942228743,2965.132346446167,1,"[1, 2]",{}
2024-10-08 11:27:02,3,3,22033,815562,2965.13869851581,133989.32646097924,1,"[1, 2]",{}
2024-10-08 11:27:02,2,1,806812,30419,134026.50836627965,2965.961521565994,1,"[1, 2]",{}
2024-10-08 11:27:02,2,2,28061,809021,2965.968583370734,134026.82747663395,1,"[1, 2]",{}
2024-10-08 11:27:02,4,1,815562,22033,133871.6799465382,2962.5352207468836,1,"[1, 2]",{}
2024-10-08 11:27:02,4,2,19594,817988,2962.5641075034755,133872.98528751984,1,"[1, 2]",{}
2024-10-08 11:27:04,1,1,1352,12847,0.0,34.969085367073745,1,"[1, 2]",{}
2024-10-08 11:27:04,1,2,9156,4463,34.96931444125151,0.0,1,"[1, 2]",{}
2024-10-08 11:27:04,1,3,1012,12717,0.0,34.96936025644721,1,"[1, 2]",{}
2024-10-08 11:27:04,3,1,4463,9156,0.0,34.97083473684562,1,"[1, 2]",{}
2024-10-08 11:27:04,3,2,1077439,34001,134097.02079788575,2967.5219379454484,1,"[1, 2]",{}
2024-10-08 11:27:04,3,3,27973,1083980,2967.52158448447,134097.0048256149,1,"[1, 2]",{}
2024-10-08 11:27:04,2,1,1078122,36359,135536.7613101878,2967.411308770468,1,"[1, 2]",{}
2024-10-08 11:27:04,2,2,34001,1077439,2967.412722509809,134092.08554724543,1,"[1, 2]",{}
2024-10-08 11:27:04,4,1,1083980,27973,134100.8223065676,2967.6060640531246,1,"[1, 2]",{}
2024-10-08 11:27:04,4,2,25534,1086406,2967.587683151792,134099.99170643731,1,"[1, 2]",{}
2024-10-08 11:27:06,1,1,1352,12847,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:06,1,2,9156,4463,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:06,1,3,1012,12717,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:06,3,1,4463,9156,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:06,3,2,1345787,39941,134115.74030331787,2968.710396208312,1,"[1, 2]",{}
2024-10-08 11:27:06,3,3,33913,1352328,2968.7036750838956,134115.43666690457,1,"[1, 2]",{}
2024-10-08 11:27:06,2,1,1346470,42369,134113.88654453665,3003.6536815354143,1,"[1, 2]",{}
2024-10-08 11:27:06,2,2,39941,1345787,2968.6732535329465,134114.06232980793,1,"[1, 2]",{}
2024-10-08 11:27:06,4,1,1352328,33913,134108.9487647386,2968.560062540236,1,"[1, 2]",{}
2024-10-08 11:27:06,4,2,31474,1354754,2968.5770406388747,134109.71577463986,1,"[1, 2]",{}
2024-10-08 11:27:08,1,1,1352,12889,0.0,20.96503830898947,0,[2],{}
2024-10-08 11:27:08,1,2,12666,139143,1752.0792441189576,67227.92951508297,0,[2],{}
2024-10-08 11:27:08,1,3,135692,16227,67227.92951508297,1752.0792441189576,0,[2],{}
2024-10-08 11:27:08,3,1,139143,12666,67229.42570847276,1752.1182375760272,0,[2],{}
2024-10-08 11:27:08,3,2,1614135,45923,133953.60257259523,2986.0869117312773,0,[2],{}
2024-10-08 11:27:08,3,3,43363,1755356,4717.231303399031,201182.677010191,0,[2],{}
2024-10-08 11:27:08,2,1,1614818,48351,133956.3128156301,2986.1473283314926,0,[2],{}
2024-10-08 11:27:08,2,2,45923,1614135,2986.1427081522065,133956.10555787836,0,[2],{}
2024-10-08 11:27:08,4,1,1755356,43363,201183.25165372415,4717.244777354658,0,[2],{}
2024-10-08 11:27:08,4,2,40924,1757782,4717.241408858536,201183.1079925331,0,[2],{}
2024-10-08 11:27:10,1,1,1352,12889,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:10,1,2,18672,407425,3001.757946272908,134085.51870495977,1,"[1, 2]",{}
2024-10-08 11:27:10,1,3,403974,22233,134085.08731038432,3001.7482886893945,1,"[1, 2]",{}
2024-10-08 11:27:10,3,1,407425,18672,134026.06037255286,3000.426859042174,1,"[1, 2]",{}
2024-10-08 11:27:10,3,2,1882483,51863,134058.64888005063,2967.4466526581186,1,"[1, 2]",{}
2024-10-08 11:27:10,3,3,55309,2291986,5967.8677780448415,268084.45385335706,1,"[1, 2]",{}
2024-10-08 11:27:10,2,1,1889090,54291,136987.39545218766,2966.7816218425314,1,"[1, 2]",{}
2024-10-08 11:27:10,2,2,51863,1882483,2966.767490522459,134027.96675870722,1,"[1, 2]",{}
2024-10-08 11:27:10,4,1,2291986,55309,267964.5438801159,5965.1984443506035,1,"[1, 2]",{}
2024-10-08 11:27:10,4,2,52870,2294412,5965.167196670613,267963.1401933158,1,"[1, 2]",{}
2024-10-08 11:27:12,1,1,1352,12889,0.0,0.0,1,"[1, 2]",{}
2024-10-08 11:27:12,1,2,24612,675641,2967.9313022703677,134014.58959086682,1,"[1, 2]",{}
2024-10-08 11:27:12,1,3,672190,28173,134014.81309642893,2967.9362520982636,1,"[1, 2]",{}
2024-10-08 11:27:12,3,1,675641,24612,134039.78655519435,2968.4893225529217,1,"[1, 2]",{}
2024-10-08 11:27:12,3,2,2150699,57869,134040.31358905276,3001.484338801007,1,"[1, 2]",{}
2024-10-08 11:27:12,3,3,67255,2828418,5969.993869053974,268081.01047751226,1,"[1, 2]",{}
2024-10-08 11:27:12,2,1,2157306,60297,134046.57442949928,3001.6245340455926,1,"[1, 2]",{}
2024-10-08 11:27:12,2,2,57869,2150699,3001.6291836020496,134046.7820694318,1,"[1, 2]",{}
2024-10-08 11:27:12,4,1,2828418,67255,268114.29782299127,5970.735157099975,1,"[1, 2]",{}
2024-10-08 11:27:12,4,2,64816,2830844,5970.753656084704,268115.12851505354,1,"[1, 2]",{}
2024-10-08 11:27:14,1,1,477674,12931,237030.49621165608,20.90031709828552,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,1,2,28746,1189017,2057.187866244755,255469.49153876808,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,1,3,940406,32307,133471.06711581786,2057.1829848211555,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,3,1,1189017,28746,255501.5026650053,2057.4456383179813,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,3,2,2418915,63983,133488.56755297576,3042.8799997721753,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,3,3,77527,3463842,5112.273044770711,316244.25498446106,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,2,1,2431446,66411,136472.15602046964,3043.66660067539,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,2,2,63983,2418915,3043.6763544782643,133523.5029592316,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,4,1,3460880,77527,314888.0181102834,5114.188239022789,2,"[1, 2, 3]",{}
2024-10-08 11:27:14,4,2,75220,3463306,5179.897494920114,314887.3826828302,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,1,1,1271474,12931,396691.5014231474,0.0,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,1,2,31584,1892443,1418.2327761247093,351522.8360741014,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,1,3,1091534,35145,75523.52203809223,1418.239873114881,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,3,1,1892443,31584,351591.99707608717,1418.511808920818,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,3,2,2687131,67481,134051.92535614077,1748.2686897716035,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,3,3,83929,4164366,3199.6688084433713,350116.3374517314,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,2,1,2684852,69909,126640.7259022776,1748.1403723912103,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,2,2,67481,2687131,1748.143913364875,134042.35788080998,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,4,1,4164366,83929,351618.42510516493,3199.8663193343805,2,"[1, 2, 3]",{}
2024-10-08 11:27:16,4,2,81490,4166792,3133.899777550115,351619.5564449155,2,"[1, 2, 3]",{}
2024-10-08 11:27:18,1,1,2095514,12931,411350.79429986357,0.0,1,"[1, 2]",{}
2024-10-08 11:27:18,1,2,32442,2617611,428.23486897751866,361937.3233877497,1,"[1, 2]",{}
2024-10-08 11:27:18,1,3,1146430,36003,27398.918727907625,428.23288160421055,1,"[1, 2]",{}
2024-10-08 11:27:18,3,1,2617611,32442,362086.96504467854,428.41192111115515,1,"[1, 2]",{}
2024-10-08 11:27:18,3,2,2954661,72761,133549.61352332152,2635.7491100180823,1,"[1, 2]",{}
2024-10-08 11:27:18,3,3,90001,4889718,3031.097767899383,362090.38671629666,1,"[1, 2]",{}
2024-10-08 11:27:18,2,1,2970154,75189,142389.42846243308,2635.159172671929,1,"[1, 2]",{}
2024-10-08 11:27:18,2,2,72761,2954661,2635.1547828470907,133519.49982103828,1,"[1, 2]",{}
2024-10-08 11:27:18,4,1,4886756,90001,360493.4038220883,3030.1027810569362,1,"[1, 2]",{}
2024-10-08 11:27:18,4,2,87694,4889182,3095.9771591115546,360493.704057156,1,"[1, 2]",{}
2024-10-08 11:27:20,1,1,2904434,12931,404342.29228523246,0.0,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,1,2,34092,3343403,824.2504855747266,362566.3081371224,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,1,3,1256090,37653,54780.14767082702,824.2498965608662,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,3,1,3343403,34092,362358.6784799561,823.778464755643,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,3,2,3222943,76391,133984.66394392453,1812.8846889334582,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,3,3,95281,5613228,2636.9316613737737,361334.55043949606,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,2,1,3241398,78819,135497.85109668624,1813.3385419805452,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,2,2,76391,3222943,1813.3359503572167,134018.01527100132,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,4,1,5613228,95281,362896.87953583227,2637.5352717643545,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:20,4,2,92974,5615654,2637.5355858895537,362896.922756128,0,"[1, 2]","{(1, 1): 0}"
2024-10-08 11:27:22,1,1,3714866,12931,404753.5683070832,0.0,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,1,2,34818,4082487,362.871395032712,369411.0773090315,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,1,3,1300520,38379,22207.14811309535,362.8716977291745,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,3,1,4083999,34818,369966.9150772709,362.6754402482577,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,3,2,3495005,81539,135907.75544075514,2571.6679470451863,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,3,3,101221,6351930,2967.302808295101,369015.57560491713,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,2,1,3513460,83967,135849.65353342684,2570.5685336066094,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,2,2,81539,3495005,2570.5618010273542,135849.2977294297,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,4,1,6351930,101221,368773.2619285268,2965.3543321331867,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:22,4,2,98782,6354356,2899.4513573809704,368772.47186639765,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,1,1,4525298,12931,404915.1352989294,0.0,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,1,2,37656,4392339,1417.9538530830466,154811.78198924882,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,1,3,1485744,41217,92543.9099173534,1417.9567245359617,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,3,1,4395301,37656,155576.7039694665,1418.3226765820518,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,3,2,3763099,85169,133983.8941347925,1814.1455448808879,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,3,3,107623,7070424,3199.5006764937284,359078.7314990136,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,2,1,3781554,87597,133966.7982238912,1813.9140657856017,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,2,2,85169,3763099,1813.9209812049612,133967.3089628548,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,4,1,7071936,107623,359887.5937696409,3199.9738548196,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:24,4,2,105316,7074362,3265.9464698854076,359886.9075598887,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,1,1,5334218,12931,403756.12522419944,0.0,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,1,2,38382,4435321,362.3702609938659,21453.717022091383,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,1,3,1531688,41943,22932.155943289585,362.3703903627947,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,3,1,4435321,38382,19982.336902802916,362.49816570302136,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,3,2,4033581,90581,135053.84130749706,2702.255193159523,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,3,3,113893,7801944,3130.657777400011,365253.3935125448,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,2,1,4049074,93009,133620.63874145164,2703.180685065551,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,2,2,90581,4033581,2703.1771440765724,135099.91875168507,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,4,1,7801944,113893,364831.38307006296,3133.51740234257,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:26,4,2,111652,7804370,3166.491986336063,364830.25283478794,0,"[1, 2]","{(1, 1): 1}"
2024-10-08 11:27:28,1,1,6144650,12931,404998.0661937239,0.0,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,1,2,44454,4838417,3034.370066699916,201439.79519210628,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,1,3,1931822,48015,199959.7808887437,3034.372958949881,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,3,1,4838417,44454,201438.42716703855,3034.3494595785073,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,3,2,4302549,100943,134411.19120349543,5178.195039003225,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,3,3,130327,8530220,8212.556260005931,363941.07477254956,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,2,1,4321004,103371,135893.57518518073,5178.278329234887,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,2,2,100943,4302549,5178.2746273899165,134413.25709127687,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,4,1,8530220,130327,363916.7071319723,8212.006389070672,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:28,4,2,128086,8532646,8212.015194252832,363917.0973353825,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,1,1,6953570,12931,404093.02842491376,0.0,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,1,2,54090,5465177,4813.605063297773,313094.137554225,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,1,3,2564506,57651,316053.05922327243,4813.5993302745965,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,3,1,5465177,54090,312995.83553282666,4812.093737944856,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,3,2,4570765,107741,133943.743988227,3394.8368912815317,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,3,3,146761,9252638,8206.94067144587,360766.80455060134,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,2,1,4589220,110169,133965.8672148928,3395.3976098623543,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,2,2,107741,4570765,3395.406909568758,133966.23413605383,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,4,1,9252638,146761,360859.86714247125,8209.057715366136,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:30,4,2,144454,9255064,8176.083769753225,360859.6092850431,0,"[1, 2]","{(1, 1): 2}"
2024-10-08 11:27:32,1,1,7764002,12931,404984.89339867834,0.0,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,1,2,65442,6146767,5672.770244754678,340601.0809656749,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,1,3,3337984,69003,386519.1681814916,5672.773624067256,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,3,1,6146767,65442,340623.96945960954,5673.151456602191,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,3,2,4838981,112427,134040.71285988652,2341.8244268105864,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,3,3,162799,9974304,8014.977514346195,360651.9991812047,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,2,1,4860398,114855,135491.44289456806,2341.3141973314428,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,2,2,112427,4838981,2341.3061090974675,134011.0455308763,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,4,1,9974304,162799,360600.526668522,8013.833610991449,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:32,4,2,160558,9976730,8046.81139149468,360600.4837092896,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,1,1,8572922,12931,403743.29689097364,0.0,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,1,2,76530,6532529,5534.159568295396,192538.6420801559,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,1,3,3622972,80091,142241.02669652874,5534.157592639376,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,3,1,6532529,76530,192578.12695730355,5535.294486503549,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,3,2,5107159,117725,133878.812093345,2644.847625347873,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,3,3,179251,10701706,8213.112379282891,363131.1920079707,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,2,1,5128576,120153,133873.76102174516,2644.7478387235565,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,2,2,117725,5107159,2644.732100195843,133872.96435755392,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,4,1,10701706,179251,362861.7375821389,8207.017999264986,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:34,4,2,177010,10704132,8207.040449515443,362862.7301883316,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,1,1,9381842,12973,404857.8786888016,21.020658291215035,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,1,2,88122,6800801,5801.749457268509,134269.05886821408,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,1,3,3891244,91683,134269.4113530669,5801.7646880954835,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,3,1,6800801,88122,134264.6689846477,5801.559770941567,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,3,2,5374697,122363,133896.8855618383,2321.217005568578,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,3,3,195373,11419508,8068.7141627771225,359244.45871912566,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,2,1,5396114,124791,133918.02648654603,2321.5835015758526,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,2,2,122363,5374697,2321.605943866664,133919.32104575238,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,4,1,11419508,195373,359397.5564822709,8072.15277417334,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:36,4,2,193132,11421934,8072.1778280318285,359398.6719586219,0,"[1, 2]","{(1, 1): 3}"
2024-10-08 11:27:38,1,1,10187738,12973,401891.6496516265,0.0,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,1,2,96240,7068895,4048.351406837479,133695.33408039997,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,1,3,4159338,99801,133695.07974626098,4048.3437054919045,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,3,1,7068895,96240,133705.34925635933,4048.6546706122667,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,3,2,5643665,130679,134141.13975697407,4147.399386614751,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,3,3,211807,12149184,8196.03070319272,363906.9550555465,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,2,1,5656196,133107,129720.12523762218,4147.740179928123,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,2,2,130679,5643665,4147.737220555561,134152.06646685765,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,4,1,12149184,211807,364065.95661660994,8199.61178802286,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:38,4,2,209566,12151610,8199.545461261065,364063.01168255624,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,1,1,11002790,12973,407441.098304768,0.0,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,1,2,104226,7337233,3992.1547981594167,134140.6003291387,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,1,3,4427676,107787,134140.55236689321,3992.153370756319,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,3,1,7337233,104226,134087.5590608817,3990.5762384015734,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,3,2,5914843,139193,135506.60025407124,4254.4129485546855,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,3,3,228307,12880632,8244.987316690072,365501.786837474,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,2,1,5939222,141621,141407.22198320096,4253.81798126311,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,2,2,139193,5914843,4253.808860402285,135487.3595426557,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,4,1,12880632,228307,365515.0684641259,8245.286923551746,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:40,4,2,226000,12883058,8212.328279668023,365516.070068554,0,"[1, 2]","{(1, 1): 4}"
2024-10-08 11:27:42,1,1,11618258,12973,307029.94659177784,0.0,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,1,2,112410,7605449,4082.620581644838,133800.60629599853,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,1,3,4695892,115971,133800.39941802304,4082.6142692348726,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,3,1,7605449,112410,133791.2655974032,4082.3355715138086,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,3,2,6186021,147377,135268.6873562759,4082.3331440004795,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,3,3,244741,13610412,8197.584429806306,364027.8182538667,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,2,1,6207438,149871,133811.60357689115,4115.883204243416,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,2,2,147443,6186021,4115.887610352103,135289.4752000076,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,4,1,13610412,244675,364141.4544438803,8167.211113400522,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:42,4,2,242434,13612838,8199.976604394255,364134.04687567474,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,1,1,11618342,13043,42.00877873767938,35.00731561473282,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,1,2,121402,7873665,4496.958509661588,134136.5907058933,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,1,3,4964108,124963,134136.78263100813,4496.964943992994,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,3,1,7873665,121402,134172.04219352518,4498.14702852991,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,3,2,6454237,154901,134168.87383434933,3763.7076338833044,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,3,3,260989,14318132,8127.673077659298,354019.98956924165,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,2,1,6478616,157329,135621.33464590213,3729.889274901128,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,2,2,154901,6454237,3729.8870511850255,134139.90149110256,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,4,1,14318132,260989,353862.5310220553,8157.0583438278,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:44,4,2,258550,14320558,8058.209413725399,353869.1962200136,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:46,1,1,11618426,13043,41.894995417754856,0.0,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:46,1,2,127582,8141923,3082.179371366556,133789.52650550965,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:46,1,3,5232366,131143,133789.09697500095,3082.1694760473347,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:46,3,1,8141923,127582,133493.53534918267,3075.3604681237794,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:46,3,2,6722453,160973,133475.53285462398,3021.6819111957407,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:46,3,3,273175,14854606,6064.09282684803,266964.3964541663,0,"[1, 2]","{(1, 1): 5}"
2024-10-08 11:27:46,2,1,6746832,163401,133499.52943985423,3022.2251571822517,0,"[1, 2]","{(1, 1): 5}"
